"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"connector"	""	"heeft bijlage"	"{736D77C4-4DA4-431e-8CA4-0067787D5CE4}"	""	"Rechtsgrond"	"{FB821B56-20B4-47ed-9CEC-18B0B7D2EF86}"	"Document"	"heeft bijlage"	"Een bijlage waarnaar verwezen wordt."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"cites"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/eli/ontology#LegalResource"	"http://xmlns.com/foaf/0.1/Document"	""	"0"	"*"
"connector"	""	"heeft onderwerp"	"{7FA4E6DD-D10A-4276-B4DB-AFA97E0713D5}"	""	"Behandeling van Agendapunt"	"{EDC25370-7821-4363-A69F-0BF2FE4066C5}"	"Agendapunt"	"heeft onderwerp"	"Het onderwerp van de activiteit."	""	""	"true"	"http://purl.org/dc/terms/"	"subject"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt"	"http://data.vlaanderen.be/ns/besluit#Agendapunt"	""	"1"	"1"
"connector"	""	"heeft voorzitter"	"{F82FC6FF-2693-4142-BB8E-0550CC94C2A7}"	""	"Behandeling van Agendapunt"	"{EDC25370-7821-4363-A69F-0BF2FE4066C5}"	"Mandataris"	"heeft voorzitter"	"De mandataris die de rol als voorzitter heeft gedurende de behandeling van het punt."	"Enkel te gebruiken wanneer de voorzitter tijdens dit punt verschilt van de voorzitter van de zitting."	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"heeftVoorzitter"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt"	"http://data.vlaanderen.be/ns/mandaat#Mandataris"	""	"0"	"1"
"connector"	""	"heeft tegenstander"	"{E4B5B445-D2E4-41cb-8DBC-1FFA1BE8904D}"	""	"Stemming"	"{5149EFDE-0D08-479b-A7B2-7617FC79B259}"	"Mandataris"	"heeft tegenstander"	"Mandataris die als tegenstander heeft gestemd op het onderwerp van de stemming."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"heeftTegenstander"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Stemming"	"http://data.vlaanderen.be/ns/mandaat#Mandataris"	"http://data.vlaanderen.be/ns/besluit#heeftStemmer"	"0"	"*"
"connector"	""	"is gehouden door"	"{F8A816A7-BD13-43b5-872B-BCE8ECA428A8}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"Bestuursorgaan"	"is gehouden door"	"Duidt aan door welk orgaan de zitting is gehouden."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"isGehoudenDoor"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Zitting"	"http://data.vlaanderen.be/ns/besluit#Bestuursorgaan"	"http://www.w3.org/ns/prov#wasStartedBy"	"1"	"1"
"connector"	""	"heeft deel"	"{8B107A63-CD70-40cd-B456-64AD365ED45A}"	""	"Rechtsgrond (Besluit)"	"{B5A2BF75-002A-4fb0-94FA-6EC9B7D5A398}"	"Rechtsgrond Onderdeel"	"heeft deel"	"Duidt een resource aan die een (fysiek) onderdeel voorstelt van deze resource."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"has_part"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/eli/ontology#LegalResource"	"http://data.europa.eu/eli/ontology#LegalResourceSubdivision"	""	"1"	"*"
"connector"	""	"heeft stemming"	"{463D4169-50E7-4f0e-BE8B-7359D22D9F02}"	""	"Behandeling van Agendapunt"	"{EDC25370-7821-4363-A69F-0BF2FE4066C5}"	"Stemming"	"heeft stemming"	"Een stemming die plaatsvond tijdens de behandeling van het agendapunt."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"heeftStemming"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt"	"http://data.vlaanderen.be/ns/besluit#Stemming"	""	"0"	"*"
"connector"	""	"citeert"	"{9FADBA50-1A7A-41a8-9EC3-66A102EF8CCA}"	""	"Rechtsgrond"	"{FB821B56-20B4-47ed-9CEC-18B0B7D2EF86}"	"Rechtsgrond"	"citeert"	"Een citatie in de wettelijke tekst. Dit omvat zowel woordelijke citaten als citaten in verwijzingen."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"cites"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/eli/ontology#LegalResource"	"http://data.europa.eu/eli/ontology#LegalResource"	""	"0"	"*"
"connector"	""	"heeft aanwezige"	"{65DCE585-C6FE-45cc-9C1F-92E48FDA37BE}"	""	"Vergaderactiviteit"	"{8898761C-B2B2-42f2-A62D-1CB2A4CBB49E}"	"Agent"	"heeft aanwezige"	"Een agent (bvb: mandataris) die aanwezig was tijdens (een deel van) de activiteit waar hij een zekere verantwoordelijkheid had."	""	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"heeftAanwezige"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Vergaderactiviteit"	"http://xmlns.com/foaf/0.1/Agent"	""	"0"	"*"
"connector"	""	"heeft voorzitter"	"{D04126A4-AA2C-46ed-8B8C-D9FCDF131991}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"Mandataris"	"heeft voorzitter"	"De mandataris die de rol als voorzitter heeft gedurende de zitting."	""	""	"false"	"http://data.vlaanderen.be/ns/besluit#"	"heeftVoorzitter"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Zitting"	"http://data.vlaanderen.be/ns/mandaat#Mandataris"	"http://data.vlaanderen.be/ns/besluit#heeftAanwezige"	"1"	"1"
